"ID";"Month";"Year";"Age";"Gender";"HHIncome";"HHSize";"RelationshipL";"DM";"TV_Adv";"Facebook_Adv";"Publicity";"Web_Visits";"Facebook_Page_Views";"churnD"
22055;9;2014;76;"Female";27716;3;23;0;0;47530.3859284607;30;9293;289;0
22055;10;2014;76;"Female";27716;3;24;1;0;10678.3193221821;30;5098;376;0
22055;11;2014;76;"Female";27716;3;25;1;0;3896.59680770334;39;8425;461;0
22055;12;2014;76;"Female";27716;3;26;0;27380;18118.8266563319;39;9746;278;0
22055;1;2015;77;"Female";27716;3;27;1;0;38532.0171516032;38;10222;327;0
22055;2;2015;77;"Female";27716;3;28;0;0;51579.8067392421;49;6945;365;0
22055;3;2015;77;"Female";27716;3;29;1;0;1118.87318520266;41;3412;366;0
22055;4;2015;77;"Female";27716;3;30;0;9150;69292.630943759;55;6929;302;0
22055;5;2015;77;"Female";27716;3;31;0;0;18241.7418717968;59;7173;262;0
22055;6;2015;77;"Female";27716;3;32;0;0;49719.7574753742;63;8738;304;0
22055;7;2015;77;"Female";27716;3;33;1;19070;47488.6049006049;25;6930;352;0
22055;8;2015;77;"Female";27716;3;34;0;0;35483.3014777516;22;11395;387;0
22055;9;2015;77;"Female";27716;3;35;1;8140;5509.8459358022;33;9390;382;0
22055;10;2015;77;"Female";27716;3;36;1;0;49471.0682624577;71;6209;422;0
22055;11;2015;77;"Female";27716;3;37;0;21819;74380.6188867451;49;7930;350;0
22055;12;2015;77;"Female";27716;3;38;1;36769.5;58705.3574021151;53;8402;346;0
22055;1;2016;78;"Female";27716;3;39;0;0;24281.4107026485;34;7033;407;0
22055;2;2016;78;"Female";27716;3;40;0;8700;18520.7264169989;26;6620;309;0
22055;3;2016;78;"Female";27716;3;41;0;17400;25028.0737109892;52;6358;351;0
22055;4;2016;78;"Female";27716;3;42;1;0;48187.0989529063;33;6748;288;0
22055;5;2016;78;"Female";27716;3;43;0;29701.96;54227.3192357677;45;5514;374;0
22055;6;2016;78;"Female";27716;3;44;0;1084.84;66097.007538868;39;10133;331;0
22055;7;2016;78;"Female";27716;3;45;0;0;25796.061078224;24;10657;399;0
22055;8;2016;78;"Female";27716;3;46;0;19910;22261.3143144508;33;9183;437;0
22055;9;2016;78;"Female";27716;3;47;0;0;21921.0471767684;43;6639;350;0
22055;10;2016;78;"Female";27716;3;48;0;17450;37995.911262972;44;7929;306;0
22055;11;2016;78;"Female";27716;3;49;0;19910;24464.1517851706;53;8398;370;0
22055;12;2016;78;"Female";27716;3;50;0;145994.75;11845.6273951282;34;9045;372;0
22055;1;2017;79;"Female";27716;3;51;0;20910;81416.4143602697;27;9534;427;0
22055;2;2017;79;"Female";27716;3;52;0;0;47509.3016947455;21;6211;334;0
22055;3;2017;79;"Female";27716;3;53;0;0;16938.2704950572;38;5756;353;0
22055;4;2017;79;"Female";27716;3;54;0;6865;3799.9311901842;50;6647;363;0
22055;5;2017;79;"Female";27716;3;55;1;20595;8586.72601455953;51;8243;410;0
22055;6;2017;79;"Female";27716;3;56;0;0;36024.8735157126;42;8930;342;0
22055;7;2017;79;"Female";27716;3;57;0;0;3011.66439360138;30;4039;381;0
22055;8;2017;79;"Female";27716;3;58;0;20910;8212.83868566212;28;6634;409;0
22055;9;2017;79;"Female";27716;3;59;0;0;50764.7553250582;27;4047;379;0
22055;10;2017;79;"Female";27716;3;60;0;0;46179.8882039977;35;9176;337;0
22055;11;2017;79;"Female";27716;3;61;0;0;41439.7639370569;47;13060;293;0
22055;12;2017;79;"Female";27716;3;62;0;17180;13117.7915947986;26;9352;360;0
22060;10;2012;74;"Female";21336;3;0;0;10500;3902.54193570821;59;8346;418;0
22060;11;2012;74;"Female";21336;3;1;0;7320;42437.215213263;41;9064;357;0
22060;12;2012;74;"Female";21336;3;2;1;21567.49;29841.4574185985;35;4340;333;0
22060;1;2013;75;"Female";21336;3;3;0;227.99;32299.6803871535;36;6837;320;1
22061;10;2012;46;"Male";26722;3;0;0;10500;3902.54193570821;59;8346;418;0
22061;11;2012;46;"Male";26722;3;1;0;7320;42437.215213263;41;9064;357;0
22061;12;2012;46;"Male";26722;3;2;1;21567.49;29841.4574185985;35;4340;333;0
22061;1;2013;47;"Male";26722;3;3;0;227.99;32299.6803871535;36;6837;320;1
22062;10;2012;80;"Female";24391;2;0;0;10500;3902.54193570821;59;8346;418;0
22062;11;2012;80;"Female";24391;2;1;0;7320;42437.215213263;41;9064;357;1
22063;10;2012;79;"Male";23960;3;0;0;10500;3902.54193570821;59;8346;418;0
22063;11;2012;79;"Male";23960;3;1;0;7320;42437.215213263;41;9064;357;1
22064;10;2012;36;"Female";23744;3;0;0;10500;3902.54193570821;59;8346;418;0
22064;11;2012;36;"Female";23744;3;1;0;7320;42437.215213263;41;9064;357;1
22080;10;2012;49;"Female";22023;3;0;0;10500;3902.54193570821;59;8346;418;0
22080;11;2012;49;"Female";22023;3;1;0;7320;42437.215213263;41;9064;357;0
22080;12;2012;49;"Female";22023;3;2;1;21567.49;29841.4574185985;35;4340;333;0
22080;1;2013;50;"Female";22023;3;3;0;227.99;32299.6803871535;36;6837;320;0
22080;2;2013;50;"Female";22023;3;4;0;0;29589.8443095443;28;6857;446;1
22086;10;2012;50;"Female";30121;2;0;0;10500;3902.54193570821;59;8346;418;0
22086;11;2012;50;"Female";30121;2;1;0;7320;42437.215213263;41;9064;357;0
22086;12;2012;50;"Female";30121;2;2;1;21567.49;29841.4574185985;35;4340;333;0
22086;1;2013;51;"Female";30121;2;3;0;227.99;32299.6803871535;36;6837;320;0
22086;2;2013;51;"Female";30121;2;4;0;0;29589.8443095443;28;6857;446;1
22094;10;2012;67;"Female";28884;3;0;0;10500;3902.54193570821;59;8346;418;0
22094;11;2012;67;"Female";28884;3;1;0;7320;42437.215213263;41;9064;357;0
22094;12;2012;67;"Female";28884;3;2;1;21567.49;29841.4574185985;35;4340;333;0
22094;1;2013;68;"Female";28884;3;3;0;227.99;32299.6803871535;36;6837;320;0
22094;2;2013;68;"Female";28884;3;4;0;0;29589.8443095443;28;6857;446;0
22094;3;2013;68;"Female";28884;3;5;1;0;40616.310095759;44;9088;363;0
22094;4;2013;68;"Female";28884;3;6;1;0;24323.0454231263;43;7824;253;0
22094;5;2013;68;"Female";28884;3;7;0;0;33204.8954039564;62;9024;415;0
22094;6;2013;68;"Female";28884;3;8;1;13386.25;28284.4727852959;32;9568;333;1
22100;10;2012;28;"Male";27269;2;0;0;10500;3902.54193570821;59;8346;418;0
22100;11;2012;28;"Male";27269;2;1;0;7320;42437.215213263;41;9064;357;0
22100;12;2012;28;"Male";27269;2;2;1;21567.49;29841.4574185985;35;4340;333;0
22100;1;2013;29;"Male";27269;2;3;0;227.99;32299.6803871535;36;6837;320;0
22100;2;2013;29;"Male";27269;2;4;0;0;29589.8443095443;28;6857;446;0
22100;3;2013;29;"Male";27269;2;5;1;0;40616.310095759;44;9088;363;0
22100;4;2013;29;"Male";27269;2;6;1;0;24323.0454231263;43;7824;253;0
22100;5;2013;29;"Male";27269;2;7;0;0;33204.8954039564;62;9024;415;0
22100;6;2013;29;"Male";27269;2;8;1;13386.25;28284.4727852959;32;9568;333;0
22100;7;2013;29;"Male";27269;2;9;1;1160;40060.9718232836;33;8450;396;0
22100;8;2013;29;"Male";27269;2;10;1;16848;13607.0519158419;28;5888;363;0
22100;9;2013;29;"Male";27269;2;11;0;18998;24964.4842183003;27;3844;330;0
22100;10;2013;29;"Male";27269;2;12;0;0;15014.7595014839;47;6772;323;0
22100;11;2013;29;"Male";27269;2;13;0;42229.6;6394.38493375176;24;5467;326;0
22100;12;2013;29;"Male";27269;2;14;0;57048.64;53578.7239213706;58;10177;399;0
22100;1;2014;30;"Male";27269;2;15;0;0;42228.9838713102;50;6876;349;0
22100;2;2014;30;"Male";27269;2;16;1;0;2140.77355458183;46;8727;339;0
22100;3;2014;30;"Male";27269;2;17;1;5700;6052.41461768391;59;9710;327;0
22100;4;2014;30;"Male";27269;2;18;0;0;9095.19581736356;36;5840;423;0
22100;5;2014;30;"Male";27269;2;19;0;0;44708.202627986;77;9844;379;0
22100;6;2014;30;"Male";27269;2;20;1;13386.25;50995.9161147744;42;8588;331;0
22100;7;2014;30;"Male";27269;2;21;1;14600;9026.25141029171;24;7657;371;0
22100;8;2014;30;"Male";27269;2;22;1;0;614.375570992743;33;8779;275;0
22100;9;2014;30;"Male";27269;2;23;0;0;47530.3859284607;30;9293;289;0
22100;10;2014;30;"Male";27269;2;24;1;0;10678.3193221821;30;5098;376;0
22100;11;2014;30;"Male";27269;2;25;1;0;3896.59680770334;39;8425;461;0
22100;12;2014;30;"Male";27269;2;26;0;27380;18118.8266563319;39;9746;278;0
22100;1;2015;31;"Male";27269;2;27;0;0;38532.0171516032;38;10222;327;0
22100;2;2015;31;"Male";27269;2;28;0;0;51579.8067392421;49;6945;365;0
22100;3;2015;31;"Male";27269;2;29;0;0;1118.87318520266;41;3412;366;0
22100;4;2015;31;"Male";27269;2;30;0;9150;69292.630943759;55;6929;302;0
22100;5;2015;31;"Male";27269;2;31;0;0;18241.7418717968;59;7173;262;0
22100;6;2015;31;"Male";27269;2;32;0;0;49719.7574753742;63;8738;304;0
22100;7;2015;31;"Male";27269;2;33;0;19070;47488.6049006049;25;6930;352;0
22100;8;2015;31;"Male";27269;2;34;0;0;35483.3014777516;22;11395;387;1
22105;10;2012;68;"Male";32603;2;0;0;10500;3902.54193570821;59;8346;418;0
22105;11;2012;68;"Male";32603;2;1;0;7320;42437.215213263;41;9064;357;0
22105;12;2012;68;"Male";32603;2;2;1;21567.49;29841.4574185985;35;4340;333;0
22105;1;2013;69;"Male";32603;2;3;0;227.99;32299.6803871535;36;6837;320;0
22105;2;2013;69;"Male";32603;2;4;0;0;29589.8443095443;28;6857;446;0
22105;3;2013;69;"Male";32603;2;5;1;0;40616.310095759;44;9088;363;0
22105;4;2013;69;"Male";32603;2;6;1;0;24323.0454231263;43;7824;253;0
22105;5;2013;69;"Male";32603;2;7;0;0;33204.8954039564;62;9024;415;0
22105;6;2013;69;"Male";32603;2;8;1;13386.25;28284.4727852959;32;9568;333;0
22105;7;2013;69;"Male";32603;2;9;0;1160;40060.9718232836;33;8450;396;0
22105;8;2013;69;"Male";32603;2;10;1;16848;13607.0519158419;28;5888;363;0
22105;9;2013;69;"Male";32603;2;11;0;18998;24964.4842183003;27;3844;330;0
22105;10;2013;69;"Male";32603;2;12;1;0;15014.7595014839;47;6772;323;0
22105;11;2013;69;"Male";32603;2;13;0;42229.6;6394.38493375176;24;5467;326;0
22105;12;2013;69;"Male";32603;2;14;1;57048.64;53578.7239213706;58;10177;399;0
22105;1;2014;70;"Male";32603;2;15;0;0;42228.9838713102;50;6876;349;0
22105;2;2014;70;"Male";32603;2;16;1;0;2140.77355458183;46;8727;339;0
22105;3;2014;70;"Male";32603;2;17;1;5700;6052.41461768391;59;9710;327;0
22105;4;2014;70;"Male";32603;2;18;0;0;9095.19581736356;36;5840;423;0
22105;5;2014;70;"Male";32603;2;19;0;0;44708.202627986;77;9844;379;0
22105;6;2014;70;"Male";32603;2;20;1;13386.25;50995.9161147744;42;8588;331;0
22105;7;2014;70;"Male";32603;2;21;1;14600;9026.25141029171;24;7657;371;0
22105;8;2014;70;"Male";32603;2;22;1;0;614.375570992743;33;8779;275;0
22105;9;2014;70;"Male";32603;2;23;0;0;47530.3859284607;30;9293;289;0
22105;10;2014;70;"Male";32603;2;24;1;0;10678.3193221821;30;5098;376;0
22105;11;2014;70;"Male";32603;2;25;1;0;3896.59680770334;39;8425;461;0
22105;12;2014;70;"Male";32603;2;26;0;27380;18118.8266563319;39;9746;278;0
22105;1;2015;71;"Male";32603;2;27;1;0;38532.0171516032;38;10222;327;0
22105;2;2015;71;"Male";32603;2;28;0;0;51579.8067392421;49;6945;365;0
22105;3;2015;71;"Male";32603;2;29;1;0;1118.87318520266;41;3412;366;0
22105;4;2015;71;"Male";32603;2;30;0;9150;69292.630943759;55;6929;302;0
22105;5;2015;71;"Male";32603;2;31;0;0;18241.7418717968;59;7173;262;0
22105;6;2015;71;"Male";32603;2;32;0;0;49719.7574753742;63;8738;304;0
22105;7;2015;71;"Male";32603;2;33;1;19070;47488.6049006049;25;6930;352;0
22105;8;2015;71;"Male";32603;2;34;0;0;35483.3014777516;22;11395;387;0
22105;9;2015;71;"Male";32603;2;35;1;8140;5509.8459358022;33;9390;382;0
22105;10;2015;71;"Male";32603;2;36;1;0;49471.0682624577;71;6209;422;0
22105;11;2015;71;"Male";32603;2;37;0;21819;74380.6188867451;49;7930;350;0
22105;12;2015;71;"Male";32603;2;38;1;36769.5;58705.3574021151;53;8402;346;0
22105;1;2016;72;"Male";32603;2;39;0;0;24281.4107026485;34;7033;407;0
22105;2;2016;72;"Male";32603;2;40;0;8700;18520.7264169989;26;6620;309;0
22105;3;2016;72;"Male";32603;2;41;0;17400;25028.0737109892;52;6358;351;0
22105;4;2016;72;"Male";32603;2;42;0;0;48187.0989529063;33;6748;288;0
22105;5;2016;72;"Male";32603;2;43;0;29701.96;54227.3192357677;45;5514;374;0
22105;6;2016;72;"Male";32603;2;44;0;1084.84;66097.007538868;39;10133;331;0
22105;7;2016;72;"Male";32603;2;45;0;0;25796.061078224;24;10657;399;0
22105;8;2016;72;"Male";32603;2;46;0;19910;22261.3143144508;33;9183;437;0
22105;9;2016;72;"Male";32603;2;47;0;0;21921.0471767684;43;6639;350;0
22105;10;2016;72;"Male";32603;2;48;0;17450;37995.911262972;44;7929;306;0
22105;11;2016;72;"Male";32603;2;49;0;19910;24464.1517851706;53;8398;370;0
22105;12;2016;72;"Male";32603;2;50;0;145994.75;11845.6273951282;34;9045;372;0
22105;1;2017;73;"Male";32603;2;51;0;20910;81416.4143602697;27;9534;427;0
22105;2;2017;73;"Male";32603;2;52;0;0;47509.3016947455;21;6211;334;0
22105;3;2017;73;"Male";32603;2;53;0;0;16938.2704950572;38;5756;353;0
22105;4;2017;73;"Male";32603;2;54;0;6865;3799.9311901842;50;6647;363;0
22105;5;2017;73;"Male";32603;2;55;0;20595;8586.72601455953;51;8243;410;0
22105;6;2017;73;"Male";32603;2;56;0;0;36024.8735157126;42;8930;342;0
22105;7;2017;73;"Male";32603;2;57;0;0;3011.66439360138;30;4039;381;0
22105;8;2017;73;"Male";32603;2;58;0;20910;8212.83868566212;28;6634;409;0
22105;9;2017;73;"Male";32603;2;59;0;0;50764.7553250582;27;4047;379;0
22105;10;2017;73;"Male";32603;2;60;0;0;46179.8882039977;35;9176;337;0
22105;11;2017;73;"Male";32603;2;61;0;0;41439.7639370569;47;13060;293;0
22105;12;2017;73;"Male";32603;2;62;0;17180;13117.7915947986;26;9352;360;0
22115;10;2012;41;"Male";24874;2;0;0;10500;3902.54193570821;59;8346;418;0
22115;11;2012;41;"Male";24874;2;1;0;7320;42437.215213263;41;9064;357;0
22115;12;2012;41;"Male";24874;2;2;1;21567.49;29841.4574185985;35;4340;333;0
22115;1;2013;42;"Male";24874;2;3;0;227.99;32299.6803871535;36;6837;320;0
22115;2;2013;42;"Male";24874;2;4;0;0;29589.8443095443;28;6857;446;0
22115;3;2013;42;"Male";24874;2;5;1;0;40616.310095759;44;9088;363;0
22115;4;2013;42;"Male";24874;2;6;1;0;24323.0454231263;43;7824;253;0
22115;5;2013;42;"Male";24874;2;7;0;0;33204.8954039564;62;9024;415;0
22115;6;2013;42;"Male";24874;2;8;1;13386.25;28284.4727852959;32;9568;333;0
22115;7;2013;42;"Male";24874;2;9;0;1160;40060.9718232836;33;8450;396;1
22117;10;2012;35;"Male";25304;3;0;0;10500;3902.54193570821;59;8346;418;0
22117;11;2012;35;"Male";25304;3;1;0;7320;42437.215213263;41;9064;357;0
22117;12;2012;35;"Male";25304;3;2;1;21567.49;29841.4574185985;35;4340;333;0
22117;1;2013;36;"Male";25304;3;3;0;227.99;32299.6803871535;36;6837;320;0
22117;2;2013;36;"Male";25304;3;4;0;0;29589.8443095443;28;6857;446;0
22117;3;2013;36;"Male";25304;3;5;1;0;40616.310095759;44;9088;363;0
22117;4;2013;36;"Male";25304;3;6;1;0;24323.0454231263;43;7824;253;0
22117;5;2013;36;"Male";25304;3;7;0;0;33204.8954039564;62;9024;415;0
22117;6;2013;36;"Male";25304;3;8;1;13386.25;28284.4727852959;32;9568;333;0
22117;7;2013;36;"Male";25304;3;9;0;1160;40060.9718232836;33;8450;396;0
22117;8;2013;36;"Male";25304;3;10;1;16848;13607.0519158419;28;5888;363;0
22117;9;2013;36;"Male";25304;3;11;0;18998;24964.4842183003;27;3844;330;0
22117;10;2013;36;"Male";25304;3;12;1;0;15014.7595014839;47;6772;323;0
22117;11;2013;36;"Male";25304;3;13;0;42229.6;6394.38493375176;24;5467;326;0
22117;12;2013;36;"Male";25304;3;14;1;57048.64;53578.7239213706;58;10177;399;0
22117;1;2014;37;"Male";25304;3;15;0;0;42228.9838713102;50;6876;349;0
22117;2;2014;37;"Male";25304;3;16;1;0;2140.77355458183;46;8727;339;0
22117;3;2014;37;"Male";25304;3;17;1;5700;6052.41461768391;59;9710;327;0
22117;4;2014;37;"Male";25304;3;18;0;0;9095.19581736356;36;5840;423;0
22117;5;2014;37;"Male";25304;3;19;0;0;44708.202627986;77;9844;379;0
22117;6;2014;37;"Male";25304;3;20;1;13386.25;50995.9161147744;42;8588;331;0
22117;7;2014;37;"Male";25304;3;21;1;14600;9026.25141029171;24;7657;371;0
22117;8;2014;37;"Male";25304;3;22;1;0;614.375570992743;33;8779;275;0
22117;9;2014;37;"Male";25304;3;23;0;0;47530.3859284607;30;9293;289;0
22117;10;2014;37;"Male";25304;3;24;1;0;10678.3193221821;30;5098;376;0
22117;11;2014;37;"Male";25304;3;25;1;0;3896.59680770334;39;8425;461;0
22117;12;2014;37;"Male";25304;3;26;0;27380;18118.8266563319;39;9746;278;0
22117;1;2015;38;"Male";25304;3;27;0;0;38532.0171516032;38;10222;327;0
22117;2;2015;38;"Male";25304;3;28;0;0;51579.8067392421;49;6945;365;0
22117;3;2015;38;"Male";25304;3;29;0;0;1118.87318520266;41;3412;366;0
22117;4;2015;38;"Male";25304;3;30;0;9150;69292.630943759;55;6929;302;0
22117;5;2015;38;"Male";25304;3;31;0;0;18241.7418717968;59;7173;262;0
22117;6;2015;38;"Male";25304;3;32;0;0;49719.7574753742;63;8738;304;0
22117;7;2015;38;"Male";25304;3;33;0;19070;47488.6049006049;25;6930;352;0
22117;8;2015;38;"Male";25304;3;34;0;0;35483.3014777516;22;11395;387;0
22117;9;2015;38;"Male";25304;3;35;0;8140;5509.8459358022;33;9390;382;0
22117;10;2015;38;"Male";25304;3;36;0;0;49471.0682624577;71;6209;422;0
22117;11;2015;38;"Male";25304;3;37;0;21819;74380.6188867451;49;7930;350;0
22117;12;2015;38;"Male";25304;3;38;0;36769.5;58705.3574021151;53;8402;346;0
22117;1;2016;39;"Male";25304;3;39;0;0;24281.4107026485;34;7033;407;0
22117;2;2016;39;"Male";25304;3;40;0;8700;18520.7264169989;26;6620;309;0
22117;3;2016;39;"Male";25304;3;41;0;17400;25028.0737109892;52;6358;351;0
22117;4;2016;39;"Male";25304;3;42;1;0;48187.0989529063;33;6748;288;0
22117;5;2016;39;"Male";25304;3;43;0;29701.96;54227.3192357677;45;5514;374;0
22117;6;2016;39;"Male";25304;3;44;0;1084.84;66097.007538868;39;10133;331;0
22117;7;2016;39;"Male";25304;3;45;0;0;25796.061078224;24;10657;399;0
22117;8;2016;39;"Male";25304;3;46;0;19910;22261.3143144508;33;9183;437;0
22117;9;2016;39;"Male";25304;3;47;0;0;21921.0471767684;43;6639;350;0
22117;10;2016;39;"Male";25304;3;48;0;17450;37995.911262972;44;7929;306;0
22117;11;2016;39;"Male";25304;3;49;0;19910;24464.1517851706;53;8398;370;0
22117;12;2016;39;"Male";25304;3;50;0;145994.75;11845.6273951282;34;9045;372;0
22117;1;2017;40;"Male";25304;3;51;0;20910;81416.4143602697;27;9534;427;0
22117;2;2017;40;"Male";25304;3;52;0;0;47509.3016947455;21;6211;334;0
22117;3;2017;40;"Male";25304;3;53;0;0;16938.2704950572;38;5756;353;0
22117;4;2017;40;"Male";25304;3;54;0;6865;3799.9311901842;50;6647;363;0
22117;5;2017;40;"Male";25304;3;55;1;20595;8586.72601455953;51;8243;410;0
22117;6;2017;40;"Male";25304;3;56;0;0;36024.8735157126;42;8930;342;0
22117;7;2017;40;"Male";25304;3;57;0;0;3011.66439360138;30;4039;381;0
22117;8;2017;40;"Male";25304;3;58;0;20910;8212.83868566212;28;6634;409;0
22117;9;2017;40;"Male";25304;3;59;0;0;50764.7553250582;27;4047;379;0
22117;10;2017;40;"Male";25304;3;60;0;0;46179.8882039977;35;9176;337;1
22120;10;2012;52;"Male";20848;2;0;0;10500;3902.54193570821;59;8346;418;0
22120;11;2012;52;"Male";20848;2;1;0;7320;42437.215213263;41;9064;357;1
22125;10;2012;71;"Male";22953;3;0;0;10500;3902.54193570821;59;8346;418;0
22125;11;2012;71;"Male";22953;3;1;0;7320;42437.215213263;41;9064;357;0
22125;12;2012;71;"Male";22953;3;2;1;21567.49;29841.4574185985;35;4340;333;0
22125;1;2013;72;"Male";22953;3;3;0;227.99;32299.6803871535;36;6837;320;0
22125;2;2013;72;"Male";22953;3;4;0;0;29589.8443095443;28;6857;446;0
22125;3;2013;72;"Male";22953;3;5;1;0;40616.310095759;44;9088;363;0
22125;4;2013;72;"Male";22953;3;6;1;0;24323.0454231263;43;7824;253;0
22125;5;2013;72;"Male";22953;3;7;0;0;33204.8954039564;62;9024;415;0
22125;6;2013;72;"Male";22953;3;8;1;13386.25;28284.4727852959;32;9568;333;0
22125;7;2013;72;"Male";22953;3;9;0;1160;40060.9718232836;33;8450;396;0
22125;8;2013;72;"Male";22953;3;10;1;16848;13607.0519158419;28;5888;363;0
22125;9;2013;72;"Male";22953;3;11;0;18998;24964.4842183003;27;3844;330;0
22125;10;2013;72;"Male";22953;3;12;1;0;15014.7595014839;47;6772;323;0
22125;11;2013;72;"Male";22953;3;13;0;42229.6;6394.38493375176;24;5467;326;0
22125;12;2013;72;"Male";22953;3;14;1;57048.64;53578.7239213706;58;10177;399;0
22125;1;2014;73;"Male";22953;3;15;0;0;42228.9838713102;50;6876;349;0
22125;2;2014;73;"Male";22953;3;16;1;0;2140.77355458183;46;8727;339;0
22125;3;2014;73;"Male";22953;3;17;1;5700;6052.41461768391;59;9710;327;0
22125;4;2014;73;"Male";22953;3;18;0;0;9095.19581736356;36;5840;423;0
22125;5;2014;73;"Male";22953;3;19;0;0;44708.202627986;77;9844;379;0
22125;6;2014;73;"Male";22953;3;20;1;13386.25;50995.9161147744;42;8588;331;0
22125;7;2014;73;"Male";22953;3;21;1;14600;9026.25141029171;24;7657;371;0
22125;8;2014;73;"Male";22953;3;22;1;0;614.375570992743;33;8779;275;0
22125;9;2014;73;"Male";22953;3;23;0;0;47530.3859284607;30;9293;289;0
22125;10;2014;73;"Male";22953;3;24;1;0;10678.3193221821;30;5098;376;0
22125;11;2014;73;"Male";22953;3;25;1;0;3896.59680770334;39;8425;461;0
22125;12;2014;73;"Male";22953;3;26;0;27380;18118.8266563319;39;9746;278;1
22126;10;2012;38;"Female";19932;3;0;0;10500;3902.54193570821;59;8346;418;0
22126;11;2012;38;"Female";19932;3;1;0;7320;42437.215213263;41;9064;357;1
22130;10;2012;69;"Male";27672;2;0;0;10500;3902.54193570821;59;8346;418;0
22130;11;2012;69;"Male";27672;2;1;0;7320;42437.215213263;41;9064;357;0
22130;12;2012;69;"Male";27672;2;2;1;21567.49;29841.4574185985;35;4340;333;0
22130;1;2013;70;"Male";27672;2;3;0;227.99;32299.6803871535;36;6837;320;0
22130;2;2013;70;"Male";27672;2;4;0;0;29589.8443095443;28;6857;446;0
22130;3;2013;70;"Male";27672;2;5;1;0;40616.310095759;44;9088;363;1
22133;10;2012;78;"Female";24645;1;0;0;10500;3902.54193570821;59;8346;418;0
22133;11;2012;78;"Female";24645;1;1;0;7320;42437.215213263;41;9064;357;1
22134;10;2012;77;"Male";25372;3;0;0;10500;3902.54193570821;59;8346;418;0
22134;11;2012;77;"Male";25372;3;1;0;7320;42437.215213263;41;9064;357;1
22135;10;2012;63;"Female";17437;3;0;0;10500;3902.54193570821;59;8346;418;0
22135;11;2012;63;"Female";17437;3;1;0;7320;42437.215213263;41;9064;357;1
22136;10;2012;39;"Female";17605;4;0;0;10500;3902.54193570821;59;8346;418;0
22136;11;2012;39;"Female";17605;4;1;0;7320;42437.215213263;41;9064;357;0
22136;12;2012;39;"Female";17605;4;2;1;21567.49;29841.4574185985;35;4340;333;0
22136;1;2013;40;"Female";17605;4;3;0;227.99;32299.6803871535;36;6837;320;0
22136;2;2013;40;"Female";17605;4;4;0;0;29589.8443095443;28;6857;446;0
22136;3;2013;40;"Female";17605;4;5;1;0;40616.310095759;44;9088;363;0
22136;4;2013;40;"Female";17605;4;6;1;0;24323.0454231263;43;7824;253;0
22136;5;2013;40;"Female";17605;4;7;0;0;33204.8954039564;62;9024;415;0
22136;6;2013;40;"Female";17605;4;8;0;13386.25;28284.4727852959;32;9568;333;0
22136;7;2013;40;"Female";17605;4;9;0;1160;40060.9718232836;33;8450;396;0
22136;8;2013;40;"Female";17605;4;10;0;16848;13607.0519158419;28;5888;363;1
22137;10;2012;40;"Male";25535;1;0;0;10500;3902.54193570821;59;8346;418;0
22137;11;2012;40;"Male";25535;1;1;0;7320;42437.215213263;41;9064;357;0
22137;12;2012;40;"Male";25535;1;2;1;21567.49;29841.4574185985;35;4340;333;0
22137;1;2013;41;"Male";25535;1;3;0;227.99;32299.6803871535;36;6837;320;0
22137;2;2013;41;"Male";25535;1;4;0;0;29589.8443095443;28;6857;446;0
22137;3;2013;41;"Male";25535;1;5;1;0;40616.310095759;44;9088;363;0
22137;4;2013;41;"Male";25535;1;6;1;0;24323.0454231263;43;7824;253;0
22137;5;2013;41;"Male";25535;1;7;0;0;33204.8954039564;62;9024;415;0
22137;6;2013;41;"Male";25535;1;8;1;13386.25;28284.4727852959;32;9568;333;0
22137;7;2013;41;"Male";25535;1;9;0;1160;40060.9718232836;33;8450;396;0
22137;8;2013;41;"Male";25535;1;10;1;16848;13607.0519158419;28;5888;363;0
22137;9;2013;41;"Male";25535;1;11;0;18998;24964.4842183003;27;3844;330;0
22137;10;2013;41;"Male";25535;1;12;1;0;15014.7595014839;47;6772;323;0
22137;11;2013;41;"Male";25535;1;13;0;42229.6;6394.38493375176;24;5467;326;0
22137;12;2013;41;"Male";25535;1;14;1;57048.64;53578.7239213706;58;10177;399;0
22137;1;2014;42;"Male";25535;1;15;0;0;42228.9838713102;50;6876;349;0
22137;2;2014;42;"Male";25535;1;16;1;0;2140.77355458183;46;8727;339;0
22137;3;2014;42;"Male";25535;1;17;1;5700;6052.41461768391;59;9710;327;0
22137;4;2014;42;"Male";25535;1;18;0;0;9095.19581736356;36;5840;423;0
22137;5;2014;42;"Male";25535;1;19;0;0;44708.202627986;77;9844;379;0
22137;6;2014;42;"Male";25535;1;20;1;13386.25;50995.9161147744;42;8588;331;0
22137;7;2014;42;"Male";25535;1;21;1;14600;9026.25141029171;24;7657;371;0
22137;8;2014;42;"Male";25535;1;22;1;0;614.375570992743;33;8779;275;0
22137;9;2014;42;"Male";25535;1;23;0;0;47530.3859284607;30;9293;289;0
22137;10;2014;42;"Male";25535;1;24;1;0;10678.3193221821;30;5098;376;0
22137;11;2014;42;"Male";25535;1;25;1;0;3896.59680770334;39;8425;461;0
22137;12;2014;42;"Male";25535;1;26;0;27380;18118.8266563319;39;9746;278;0
22137;1;2015;43;"Male";25535;1;27;1;0;38532.0171516032;38;10222;327;0
22137;2;2015;43;"Male";25535;1;28;0;0;51579.8067392421;49;6945;365;0
